attribute,wrong_val,correct_val
1633.providernumber,10018,10101
8278.emergencyservice,*N****o,No
2603.phonenumber,2053258100,9072613675
2052.stateavg,AL_SCIP-CARD-2,AL_AMI-3
5328.measurecode,S*CIP**-IN*F-*4,SCIP-INF-4
5981.measurecode,*SCIP-I**N*F-*4,SCIP-INF-4
1920.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
2030.stateavg,AL_SCIP-CARD-2,AL_AMI-7A
5901.hospitaltype,Ac*u*te Care - VA* Medical **Center,Acute Care - VA Medical Center
2857.state,**A***K,AK
9526.hospitaltype,Acute* Ca*re Ho*sp**itals,Acute Care Hospitals
1707.emergencyservice,**N***o,No
5868.hospitalname,FAYETTEVIL*L*E AR VA ME*DICAL* CENTE*R,FAYETTEVILLE AR VA MEDICAL CENTER
751.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
5894.hospitaltype,Acute *Care -* VA Medical*** Center,Acute Care - VA Medical Center
1130.condition,Surgical In*fec*ti*on Pre*ven*tion,Surgical Infection Prevention
1270.providernumber,10018,10069
2622.state,*****AK,AK
4975.measurecode,S*C**IP-IN*F*-4,SCIP-INF-4
2696.state,**A***K,AK
1276.providernumber,10018,10069
1319.providernumber,10018,10078
2503.hospitalname,TU*SCA*LOOSA* VA M*EDICAL CEN*TER,TUSCALOOSA VA MEDICAL CENTER
1925.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Arrival
2487.phonenumber,2*0*5554**200*0,2055542000
6908.emergencyservice,N*****o,No
17.stateavg,AK_PN-7,AL_HF-2
2128.stateavg,AL_SCIP-CARD-2,AL_AMI-4
9539.hospitaltype,Acute *C*ar*e *Hospit*als,Acute Care Hospitals
1296.providernumber,10018,10073
5956.measurecode,S*CIP*-IN**F-*4,SCIP-INF-4
2261.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
2821.condition,*Hear*t *Attac**k,Heart Attack
2695.phonenumber,2053258100,9075436300
9544.hospitaltype,*Acute* Ca**re Hosp*itals,Acute Care Hospitals
106.providernumber,10018,10007
9401.hospitaltype,Acute Care Hos*pi***tal*s,Acute Care Hospitals
678.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
1620.providernumber,10018,10101
43.stateavg,AK_PN-7,AL_SCIP-VTE-1
438.providernumber,10018,20017
2525.phonenumber,2053258100,2518472223
1640.providernumber,10018,10101
8273.emergencyservice,*N****o,No
37.stateavg,AK_PN-7,AL_SCIP-CARD-2
2061.emergencyservice,**N***o,No
809.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
2111.stateavg,AL_SCIP-CARD-2,AL_PN-2
418.providernumber,10018,10164
5890.emergencyservice,***N**o,No
23.stateavg,AK_PN-7,AL_AMI-4
1591.condition,Surgical *In*fection* Pre*vent*ion,Surgical Infection Prevention
6899.emergencyservice,*****No,No
2465.phonenumber,***334*26*04100,3342604100
8259.emergencyservice,N*****o,No
2452.phonenumber,2053258100,2513682500
2106.stateavg,AL_SCIP-CARD-2,AL_AMI-8A
2883.state,****A*K,AK
1283.providernumber,10018,10069
694.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
2835.state,****A*K,AK
3140.condition,Surgica*l *Infection* *Prevent*ion,Surgical Infection Prevention
2817.condition,He*a*rt At**ta*ck,Heart Attack
1575.providernumber,10018,10099
5681.measurecode,***SCIP-*IN*F-4,SCIP-INF-4
1595.providernumber,10018,10100
1984.stateavg,AL_SCIP-CARD-2,AL_HF-3
4772.measurecode,*SCI*P*-I*NF*-4,SCIP-INF-4
1263.providernumber,10018,10069
2457.phonenumber,334*2**60*41*00,3342604100
804.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Discharge
4.stateavg,AK_PN-7,AL_SCIP-INF-3
9549.hospitaltype,Ac*ute Care* H*ospi*t*als,Acute Care Hospitals
9908.emergencyservice,*****No,No
4505.phonenumber,*60**2*22264*44,6022226444
2602.state,*A****K,AK
2598.phonenumber,2053258100,9072613675
16.stateavg,AK_PN-7,AL_HF-1
2689.state,***A**K,AK
75.stateavg,AK_PN-7,AL_AMI-7A
1996.condition,Surgic**al Infection P*rev*enti*on,Surgical Infection Prevention
1966.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Influenza Vaccination
2664.state,***A**K,AK
1889.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
1970.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
1893.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
1898.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
2266.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
1975.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Arrival
2749.state,****A*K,AK
2259.emergencyservice,N*****o,No
2469.phonenumber,*33**4260*41*00,3342604100
4553.emergencyservice,*****No,No
2753.state,*A****K,AK
1284.providernumber,10018,10073
5864.hospitalname,F*AYETTEVILLE *AR V*A ME*DICAL CENTE*R,FAYETTEVILLE AR VA MEDICAL CENTER
2478.hospitaltype,Ac*ute** Car*e *- VA Medical Center,Acute Care - VA Medical Center
2638.condition,***H**eart Attack,Heart Attack
2274.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
2498.hospitalname,TU*SCALOOSA VA M*EDIC**AL* CENTER,TUSCALOOSA VA MEDICAL CENTER
2701.phonenumber,2053258100,9075436300
2258.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
6286.measurecode,SCI**P*-*IN*F-4,SCIP-INF-4
2739.state,*A****K,AK
442.providernumber,10018,20017
793.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
2091.stateavg,AL_SCIP-CARD-2,AL_PN-7
1771.condition,Su*rg*ical Infec***tion Prevention,Surgical Infection Prevention
1598.providernumber,10018,10100
1957.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Discharge Instructions
2717.state,****A*K,AK
5884.emergencyservice,*****No,No
2080.stateavg,AL_SCIP-CARD-2,AL_AMI-7A
5125.measurecode,*S*C*IP-*INF*-4,SCIP-INF-4
2771.state,*****AK,AK
2105.stateavg,AL_SCIP-CARD-2,AL_AMI-7A
1961.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
5861.emergencyservice,****N*o,No
2467.hospitaltype,**Acute Care -* VA Medical *Cente*r,Acute Care - VA Medical Center
1884.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
1578.providernumber,10018,10099
5902.emergencyservice,****N*o,No
2604.condition,Surgical Infectio*n Preven**t*i*on,Surgical Infection Prevention
2116.stateavg,AL_SCIP-CARD-2,AL_PN-7
439.providernumber,10018,20017
2849.condition,H*eart* Fail**ur*e,Heart Failure
2744.state,***A**K,AK
8004.stateavg,AL_SCIP-INF-1,CA_HF-1
4515.hospitalname,PHOENIX VA MED*I*CAL *CENTE**R,PHOENIX VA MEDICAL CENTER
2720.condition,*He*ar**t *Attack,Heart Attack
2273.phonenumber,2*059*334*5**15,2059334515
2689.condition,*Hea*r*t* Attac*k,Heart Attack
2258.emergencyservice,***N**o,No
784.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
1948.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
789.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
1618.providernumber,10018,10100
9527.hospitaltype,Acute* *Ca**re Hosp*itals,Acute Care Hospitals
2257.emergencyservice,****N*o,No
419.providernumber,10018,10164
2012.stateavg,AL_SCIP-CARD-2,AL_PN-3B
8280.emergencyservice,*****No,No
1352.providernumber,10018,10079
6261.measurecode,S**CIP*-I*NF-*4,SCIP-INF-4
2668.condition,*Hea*rt *Failur**e,Heart Failure
2703.state,**A***K,AK
1581.providernumber,10018,10099
4539.phonenumber,5**20*6*29*1821,5206291821
2514.phonenumber,2053258100,2518472223
2888.state,***A**K,AK
100.providernumber,10018,10007
59.stateavg,AK_PN-7,AL_PN-5C
849.condition,S**urgical* *I*nfection Prevention,Surgical Infection Prevention
1349.providernumber,10018,10079
4847.measurecode,SCI**P*-I**NF-4,SCIP-INF-4
1316.providernumber,10018,10078
2722.condition,*H*e*art *Attac*k,Heart Attack
1934.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
4622.measurecode,*SCI**P*-INF*-4,SCIP-INF-4
4566.hospitalname,VA NORTHE*RN ARIZON*A HEALT*HC*ARE SYS*TEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
1324.providernumber,10018,10078
8269.emergencyservice,**N***o,No
9418.hospitaltype,Ac*ute* C*are Hos**pitals,Acute Care Hospitals
2509.phonenumber,2053258100,2518472223
2626.state,A*****K,AK
1264.providernumber,10018,10069
4527.phonenumber,520*629*1*82**1,5206291821
82.stateavg,AK_PN-7,AL_PN-3B
1621.providernumber,10018,10101
95.providernumber,10018,10007
68.stateavg,AK_PN-7,AL_SCIP-VTE-1
1613.providernumber,10018,10100
1658.providernumber,10018,10102
1666.providernumber,10018,10102
3199.condition,Surg**ical Infection* Prev*ent*ion,Surgical Infection Prevention
4517.phonenumber,6*022**2*264*44,6022226444
1344.providernumber,10018,10079
9424.hospitaltype,Acut*e* *Car*e Ho*spitals,Acute Care Hospitals
2745.condition,Hear*t At*t*a**ck,Heart Attack
6640.measurecode,SCI*P-INF****-4,SCIP-INF-4
2526.condition,Surgical In*fecti*o*n *Pr*evention,Surgical Infection Prevention
1661.providernumber,10018,10102
2618.condition,Heart **Fa*il*u*re,Heart Failure
1641.providernumber,10018,10101
2742.state,**A***K,AK
2690.state,***A**K,AK
2001.stateavg,AL_SCIP-CARD-2,AL_AMI-2
1638.providernumber,10018,10101
5881.measurecode,*S*CIP**-*INF-4,SCIP-INF-4
5880.emergencyservice,****N*o,No
2625.state,***A**K,AK
5030.stateavg,AL_SCIP-INF-1,AR_AMI-2
6912.emergencyservice,****N*o,No
84.stateavg,AK_PN-7,AL_PN-5C
2261.phonenumber,205***9*3*34515,2059334515
1593.providernumber,10018,10099
9415.hospitaltype,Acu*te Ca***re Ho*spitals,Acute Care Hospitals
2021.condition,Surgical Infe*cti*o*n** Prevention,Surgical Infection Prevention
2096.condition,Surg*ical I*nfec*tion P*reve*ntion,Surgical Infection Prevention
2471.phonenumber,33*4**26*0410*0,3342604100
2528.phonenumber,2053258100,2518472223
2752.state,*****AK,AK
2775.condition,Hear*t Fa*ilu**r*e,Heart Failure
4535.hospitalname,VA *S**. *ARIZONA* HEALTHCARE SYSTEM,VA S. ARIZONA HEALTHCARE SYSTEM
2709.phonenumber,2053258100,9075436300
2437.phonenumber,2053258100,2513682500
2065.stateavg,AL_SCIP-CARD-2,AL_PN-6
1717.emergencyservice,*****No,No
4552.hospitalname,V*A NORTHERN ARI*ZON*A HEALTHC*AR*E SYSTEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
2677.state,A*****K,AK
422.providernumber,10018,10164
1304.providernumber,10018,10073
5203.measurecode,SC*IP-I***NF-*4,SCIP-INF-4
14.stateavg,AK_PN-7,AL_AMI-7A
6793.measurecode,*S*C*IP-*INF-*4,SCIP-INF-4
2664.condition,H*eart** A*t*tack,Heart Attack
2262.phonenumber,20*59*3*34*51*5,2059334515
704.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
66.stateavg,AK_PN-7,AL_SCIP-INF-4
2054.stateavg,AL_SCIP-CARD-2,AL_AMI-5
6590.measurecode,SCI*P*-**I*NF-4,SCIP-INF-4
1646.providernumber,10018,10102
752.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Smoking Cessation Advice/Counseling
1911.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
2714.phonenumber,2053258100,9075436300
1939.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
1105.condition,S*urgical Infec*tion *Pre*venti*on,Surgical Infection Prevention
2844.condition,*He*ar*t Attac**k,Heart Attack
5903.emergencyservice,***N**o,No
775.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Children Who Received Reliever Medication While Hospitalized for Asthma
6909.emergencyservice,**N***o,No
693.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Aspirin at Discharge
2087.stateavg,AL_SCIP-CARD-2,AL_PN-3B
698.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
2442.phonenumber,2053258100,2513682500
1605.providernumber,10018,10100
757.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
5506.measurecode,*S*C*IP-*INF-*4,SCIP-INF-4
2076.stateavg,AL_SCIP-CARD-2,AL_AMI-2
2502.hospitalname,*TU*SCALOO*SA* VA M*EDICAL CENTER,TUSCALOOSA VA MEDICAL CENTER
2642.condition,**Hea*rt Fai*lur*e,Heart Failure
2617.condition,He*a**rt Fai*l*ure,Heart Failure
6914.emergencyservice,*****No,No
2792.condition,H*e*a*rt Atta*c*k,Heart Attack
1357.providernumber,10018,10079
2604.phonenumber,2053258100,9072613675
6906.emergencyservice,*N****o,No
1986.stateavg,AL_SCIP-CARD-2,AL_PN-2
5895.hospitaltype,Acu*te Care - VA* Medical *C**enter,Acute Care - VA Medical Center
2672.state,*****AK,AK
2052.emergencyservice,*****No,No
1943.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
2635.state,**A***K,AK
2606.state,A*****K,AK
2774.condition,*He*art Fa*il*u*re,Heart Failure
2259.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
117.providernumber,10018,10007
2746.condition,He*art At**t*a*ck,Heart Attack
9913.emergencyservice,***N**o,No
5881.emergencyservice,***N**o,No
2127.stateavg,AL_SCIP-CARD-2,AL_AMI-3
1360.providernumber,10018,10083
4568.hospitalname,V*A N*ORTHERN ARIZ*ONA HEALTHCARE SYS**TEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
2010.stateavg,AL_SCIP-CARD-2,AL_HF-4
2068.emergencyservice,*N****o,No
9536.hospitaltype,Ac**ute Care *Hospi*t*als,Acute Care Hospitals
2493.hospitalname,TUSCAL*OOS*A VA **MED*ICAL CENTER,TUSCALOOSA VA MEDICAL CENTER
2842.condition,Hea***r**t Attack,Heart Attack
2694.phonenumber,2053258100,9075436300
811.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
2474.phonenumber,3****34*2604100,3342604100
2700.phonenumber,2053258100,9075436300
30.stateavg,AK_PN-7,AL_HF-4
2008.stateavg,AL_SCIP-CARD-2,AL_HF-2
2838.state,A*****K,AK
818.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
1271.providernumber,10018,10069
731.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
4524.phonenumber,6*0**22*226*444,6022226444
434.stateavg,AL_SCIP-INF-1,AK_HF-2
2032.stateavg,AL_SCIP-CARD-2,AL_HF-1
2464.phonenumber,334*26**041*0*0,3342604100
34.stateavg,AK_PN-7,AL_PN-5C
1516.condition,Surg*ic*al Infec*ti*on* Prevention,Surgical Infection Prevention
2751.state,****A*K,AK
2196.condition,S*urgical *Inf**ection Preventi*on,Surgical Infection Prevention
5883.emergencyservice,**N***o,No
426.providernumber,10018,10164
2058.emergencyservice,**N***o,No
1268.providernumber,10018,10069
2059.emergencyservice,N*****o,No
2614.state,A*****K,AK
2502.phonenumber,*205554***20*00,2055542000
4548.hospitalname,VA S. A*R**IZONA HEALTHCARE SYS*T*EM,VA S. ARIZONA HEALTHCARE SYSTEM
5873.hospitalname,FAYE*TTEVILLE* AR VA MED*ICAL CENT**ER,FAYETTEVILLE AR VA MEDICAL CENTER
32.stateavg,AK_PN-7,AL_PN-3B
2584.phonenumber,2053258100,9072613675
4552.emergencyservice,**N***o,No
2460.phonenumber,33*4*2*6*04*100,3342604100
1916.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Assessed and Given Influenza Vaccination
18.stateavg,AK_PN-7,AL_HF-3
4565.hospitalname,*V*A NORTHERN* ARIZONA HEALTHCARE SYST*E*M,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
2837.condition,Surgical* Inf*ect*ion Pr*ev*ention,Surgical Infection Prevention
2489.hospitaltype,Acute Care - V*A M*ed**ical C*enter,Acute Care - VA Medical Center
1280.condition,**Surgical* Inf*ection Preventio*n,Surgical Infection Prevention
2060.stateavg,AL_SCIP-CARD-2,AL_HF-4
2661.state,*A****K,AK
4550.hospitalname,VA S. A*RIZONA **HEALTHCA*RE SY*STEM,VA S. ARIZONA HEALTHCARE SYSTEM
2504.hospitalname,TUSC*AL*OO*SA VA* MEDICA*L CENTER,TUSCALOOSA VA MEDICAL CENTER
824.condition,*Surg*ical Infe**ction P*revention,Surgical Infection Prevention
2863.state,*****AK,AK
754.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
2783.state,****A*K,AK
4565.emergencyservice,**N***o,No
5870.hospitalname,FAYE*TTEVILL*E AR V*A M*EDICA*L CENTER,FAYETTEVILLE AR VA MEDICAL CENTER
4558.hospitalname,*VA** NORTHE*RN ARIZ*ONA HEALTHCARE SYSTEM,VA NORTHERN ARIZONA HEALTHCARE SYSTEM
2599.state,*A****K,AK
2818.condition,*He*a*r*t Att*ack,Heart Attack
64.stateavg,AK_PN-7,AL_SCIP-INF-2
6086.measurecode,**SC*IP-I**NF-4,SCIP-INF-4
4545.emergencyservice,*****No,No
2597.phonenumber,2053258100,9072613675
1297.providernumber,10018,10073
2257.hospitalname,CALLAHAN EYE FOUNDATION HOSPITAL,BIRMINGHAM VA MEDICAL CENTER
2794.condition,*Hea**rt *At*tack,Heart Attack
100.phonenumber,2053258100,3344933541
4534.hospitalname,VA S. A*R*IZ*ON*A HEALTHCA*RE SYSTEM,VA S. ARIZONA HEALTHCARE SYSTEM
2682.state,****A*K,AK
725.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
2576.condition,Su*r*gical Infection *Pre*ve*ntion,Surgical Infection Prevention
441.stateavg,AL_SCIP-INF-1,AK_PN-6
4519.hospitalname,PHO*ENIX* VA* MEDI*C*AL CENTER,PHOENIX VA MEDICAL CENTER
1340.providernumber,10018,10079
2491.phonenumber,20*5*55*4*20*00,2055542000
2426.condition,Surgic*al Infectio*n Pr*eve**ntion,Surgical Infection Prevention
707.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)
702.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Failure Patients Given Smoking Cessation Advice/Counseling
2812.condition,*Surgic*al In**fection Preve*ntion,Surgical Infection Prevention
1922.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream - not a razor)
1308.providernumber,10018,10073
2449.phonenumber,2053258100,2513682500
71.stateavg,AK_PN-7,AL_AMI-2
2615.condition,*He**ar*t Fai*lure,Heart Failure
2619.state,***A**K,AK
1328.providernumber,10018,10078
2657.state,*****AK,AK
2742.hospitaltype,*Acute** Care H**ospitals,Acute Care Hospitals
1312.providernumber,10018,10078
2867.condition,Hear*t *A*tta**ck,Heart Attack
720.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Smoking Cessation Advice/Counseling
1718.emergencyservice,**N***o,No
2647.state,**A***K,AK
4540.hospitalname,VA S. *ARIZONA HEA*LTHCARE SYS**TE*M,VA S. ARIZONA HEALTHCARE SYSTEM
12.stateavg,AK_PN-7,AL_AMI-4
2702.phonenumber,2053258100,9075436300
2723.state,**A***K,AK
9404.hospitaltype,*Acute Care *Hospita*l**s,Acute Care Hospitals
1654.providernumber,10018,10102
2640.condition,He*a**rt* F*ailure,Heart Failure
2492.hospitalname,TUSCALO*OSA* VA* MEDIC*AL *CENTER,TUSCALOOSA VA MEDICAL CENTER
5909.emergencyservice,****N*o,No
2758.state,*A****K,AK
1277.providernumber,10018,10069
5891.hospitaltype,Acute *Car*e - VA Medica*l* Cen*ter,Acute Care - VA Medical Center
427.providernumber,10018,10164
6336.measurecode,SCIP-*****INF-4,SCIP-INF-4
2837.state,A*****K,AK
8272.emergencyservice,N*****o,No
3047.condition,Surg**ical Infection P*rev*enti*on,Surgical Infection Prevention
2856.state,****A*K,AK
1586.providernumber,10018,10099
5906.emergencyservice,N*****o,No
6768.measurecode,SC**I*P-INF*-*4,SCIP-INF-4
2501.condition,Surgical Inf*ec*t*ion* Pr*evention,Surgical Infection Prevention
9546.hospitaltype,Acut*e Care Ho*s*p*it*als,Acute Care Hospitals
1601.providernumber,10018,10100
80.stateavg,AK_PN-7,AL_HF-4
2006.stateavg,AL_SCIP-CARD-2,AL_AMI-8A
2039.stateavg,AL_SCIP-CARD-2,AL_PN-5C
2459.hospitaltype,Acu*te C*ar*e - *VA* Medical Center,Acute Care - VA Medical Center
1927.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
807.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Beta Blocker at Discharge
79.stateavg,AK_PN-7,AL_HF-3
2082.stateavg,AL_SCIP-CARD-2,AL_HF-1
1272.providernumber,10018,10069
2639.condition,H***ear*t *Attack,Heart Attack
1594.providernumber,10018,10099
5870.emergencyservice,*N****o,No
2028.stateavg,AL_SCIP-CARD-2,AL_AMI-4
2772.condition,Hea*r*t* *Atta*ck,Heart Attack
2440.phonenumber,2053258100,2513682500
5900.hospitaltype,Acute Ca*re* - VA *M*edical Cen*ter,Acute Care - VA Medical Center
2499.hospitalname,*TUSCALO*O*SA* *VA MEDICAL CENTER,TUSCALOOSA VA MEDICAL CENTER
2435.phonenumber,2053258100,2513682500
9412.hospitaltype,A*cute Car**e Hosp*i*tals,Acute Care Hospitals
1292.providernumber,10018,10073
1988.stateavg,AL_SCIP-CARD-2,AL_PN-4
2688.condition,He***ar**t Attack,Heart Attack
5228.measurecode,SCIP*-INF**-**4,SCIP-INF-4
5864.emergencyservice,***N**o,No
5898.emergencyservice,***N**o,No
4525.hospitalname,PHOE*NIX VA *MEDICAL* CEN**TER,PHOENIX VA MEDICAL CENTER
1348.providernumber,10018,10079
4532.hospitalname,VA S.* ARIZONA** HEALTHCAR*E SYST*EM,VA S. ARIZONA HEALTHCARE SYSTEM
4506.phonenumber,6*02*2*22*6*444,6022226444
2441.phonenumber,2053258100,2513682500
1345.providernumber,10018,10079
1978.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Heart Attack Patients Given Smoking Cessation Advice/Counseling
2692.condition,H**eart Att**a*ck,Heart Attack
2757.state,****A*K,AK
2508.phonenumber,2053258100,2518472223
790.measurename,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
105.providernumber,10018,10007
6.stateavg,AK_PN-7,AL_SCIP-INF-6
441.providernumber,10018,20017
2769.condition,He*ar*t** Attac*k,Heart Attack
