attribute,wrong_val,correct_val
1131.act_arr_time,unknown,5:50 a.m.
1132.act_dep_time,unknown,4:25 p.m.
1132.sched_arr_time,12:29 a.m. dec 02,12:29 a.m.
1132.act_arr_time,unknown,12:29 a.m.
1133.act_dep_time,unknown,9:00 p.m.
1133.sched_arr_time,12:15 a.m. dec 02,12:15 a.m.
1133.act_arr_time,unknown,12:15 a.m.
1134.act_dep_time,unknown,8:25 p.m.
1134.act_arr_time,unknown,11:50 p.m.
1135.act_dep_time,7:23 a.m.,7:22 a.m.
1136.act_dep_time,8:52 a.m.,8:51 a.m.
1137.sched_dep_time,unknown,8:29 a.m.
1137.act_dep_time,8:37 a.m.,8:26 a.m.
1137.sched_arr_time,unknown,9:24 a.m.
1138.act_dep_time,unknown,1:30 p.m.
1138.act_arr_time,unknown,3:50 p.m.
1139.sched_dep_time,unknown,2:53 p.m.
1139.act_dep_time,3:17 p.m.,3:01 p.m.
1139.sched_arr_time,unknown,4:48 p.m.
1140.sched_dep_time,unknown,7:35 a.m.
1140.act_dep_time,7:41 a.m.,7:27 a.m.
1140.sched_arr_time,unknown,9:43 a.m.
1141.act_dep_time,unknown,11:08 p.m.
1141.sched_arr_time,5:11 a.m.dec 02,5:11 a.m.
1141.act_arr_time,unknown,5:11 a.m.
1142.act_dep_time,unknown,5:30 p.m.
1142.act_arr_time,unknown,6:40 p.m.
1143.sched_dep_time,unknown,1:45 p.m.
1143.act_dep_time,1:45 p.m.,1:32 p.m.
1143.sched_arr_time,unknown,8:27 a.m.
1144.sched_dep_time,unknown,11:15 a.m.
1144.act_dep_time,11:47 a.m.,11:15 a.m.
1144.sched_arr_time,unknown,1:40 p.m.
1144.act_arr_time,2:02 p.m.,2:00 p.m.
1145.sched_dep_time,unknown,8:20 p.m.
1145.act_dep_time,8:40 p.m.,8:39 p.m.
1145.sched_arr_time,unknown,9:20 p.m.
1145.act_arr_time,9:11 p.m.,9:20 p.m.
1146.sched_dep_time,unknown,2:55 p.m.
1146.act_dep_time,3:04 p.m.,2:55 p.m.
1146.sched_arr_time,unknown,4:53 p.m.
1146.act_arr_time,4:24 p.m.,4:44 p.m.
1147.sched_dep_time,unknown,2:30 p.m.
1147.act_dep_time,2:59 p.m.,2:48 p.m.
1147.sched_arr_time,unknown,7:03 p.m.
1148.sched_dep_time,unknown,8:55 a.m.
1148.act_dep_time,9:43 a.m.,9:16 a.m.
1148.sched_arr_time,unknown,11:45 a.m.
1148.act_arr_time,12:12 p.m.,11:56 a.m.
1149.act_arr_time,3:36 p.m.,3:43 p.m.
1150.act_dep_time,3:28 p.m.,3:27 p.m.
1150.act_arr_time,5:34 p.m.,5:43 p.m.
1151.act_dep_time,7:23 a.m.,7:22 a.m.
1151.act_arr_time,11:07 a.m.,11:06 a.m.
1152.act_dep_time,12:11 p.m.,12:10 p.m.
1153.act_dep_time,8:05 a.m.,8:04 a.m.
1153.act_arr_time,11:00 a.m.,11:01 a.m.
1154.sched_dep_time,unknown,9:05 a.m.
1154.act_dep_time,9:05 a.m.,8:52 a.m.
1154.sched_arr_time,unknown,11:53 a.m.
1155.act_dep_time,1:20 p.m.,1:19 p.m.
1155.act_arr_time,3:01 p.m.,3:13 p.m.
1156.sched_dep_time,unknown,8:35 a.m.
1156.sched_arr_time,unknown,10:40 a.m.
1156.act_arr_time,10:10 a.m.,10:16 a.m.
1157.act_dep_time,3:38 p.m.,3:36 p.m.
1158.act_arr_time,7:57 a.m.,8:06 a.m.
1159.sched_dep_time,unknown,11:25 a.m.
1159.act_dep_time,11:41 a.m.,11:40 a.m.
1159.sched_arr_time,unknown,5:25 p.m.
1160.act_arr_time,6:09 p.m.,6:15 p.m.
1162.act_dep_time,7:40 a.m.,7:39 a.m.
1163.sched_dep_time,unknown,2:55 p.m.
1163.act_dep_time,4:02 p.m.,3:31 p.m.
1163.sched_arr_time,unknown,4:49 p.m.
1164.act_arr_time,6:17 p.m.,5:38 p.m.
1165.act_dep_time,10:55 a.m.,10:54 a.m.
1165.act_arr_time,12:48 p.m.,12:50 p.m.
1166.act_dep_time,6:58 a.m.,6:57 a.m.
1166.act_arr_time,7:32 a.m.,7:40 a.m.
1167.act_dep_time,4:15 p.m.,3:58 p.m.
1168.act_dep_time,6:11 a.m.,6:10 a.m.
1169.act_dep_time,7:40 a.m.,7:39 a.m.
1170.act_dep_time,7:32 a.m.,7:31 a.m.
1171.act_dep_time,unknown,7:16 a.m.
1171.act_arr_time,unknown,9:32 a.m.
1172.act_arr_time,9:09 a.m.,9:28 a.m.
1173.sched_dep_time,unknown,7:00 p.m.
1173.act_dep_time,7:42 p.m.,7:14 p.m.
1173.sched_arr_time,unknown,10:15 p.m.
1173.act_arr_time,10:23 p.m.,10:29 p.m.
1174.act_dep_time,unknown,8:42 a.m.
1174.act_arr_time,unknown,9:43 a.m.
1175.act_dep_time,unknown,7:58 p.m.
1175.act_arr_time,unknown,10:30 p.m.
1176.sched_dep_time,unknown,6:00 a.m.
1176.act_dep_time,6:10 a.m.,5:56 a.m.
1176.sched_arr_time,unknown,7:23 a.m.
1176.act_arr_time,7:10 a.m.,7:17 a.m.
1177.sched_dep_time,unknown,8:15 a.m.
1177.act_dep_time,8:26 a.m.,8:12 a.m.
1177.sched_arr_time,unknown,10:06 a.m.
1177.act_arr_time,9:54 a.m.,9:56 a.m.
1179.act_dep_time,unknown,4:29 p.m.
1179.act_arr_time,unknown,7:39 p.m.
1180.sched_dep_time,unknown,5:25 p.m.
1180.act_dep_time,5:38 p.m.,5:22 p.m.
1180.sched_arr_time,unknown,8:22 p.m.
1180.act_arr_time,7:55 p.m.,8:03 p.m.
1181.act_dep_time,6:09 a.m.,6:08 a.m.
1181.act_arr_time,9:00 a.m.,9:05 a.m.
1182.act_dep_time,unknown,11:30 a.m.
1182.act_arr_time,unknown,5:05 p.m.
1183.act_dep_time,unknown,10:55 a.m.
1183.act_arr_time,unknown,1:40 p.m.
1184.act_dep_time,10:19 a.m.,10:18 a.m.
1184.act_arr_time,11:50 a.m.,11:56 a.m.
1186.act_dep_time,12:42 p.m.,12:41 p.m.
1186.act_arr_time,2:52 p.m.,2:50 p.m.
1187.sched_dep_time,unknown,12:30 p.m.
1187.act_dep_time,12:56 p.m.,12:35 p.m.
1187.sched_arr_time,unknown,3:19 p.m.
1187.act_arr_time,3:20 p.m.,3:21 p.m.
1188.sched_dep_time,12:00 p.m.,12:00 a.m.
1188.act_dep_time,12:08 p.m.,3:11 a.m.
1188.act_arr_time,1:14 p.m.,1:15 p.m.
1189.act_dep_time,11:06 a.m.,11:05 a.m.
1189.act_arr_time,2:36 p.m.,2:46 p.m.
1190.act_dep_time,unknown,1:32 p.m.
1190.sched_arr_time,4:52 p.m.,5:15 p.m.
1190.act_arr_time,unknown,5:34 p.m.
1192.act_dep_time,unknown,6:55 p.m.
1192.act_arr_time,unknown,8:53 p.m.
1193.act_dep_time,not available,7:15 p.m.
1193.sched_arr_time,12:21 a.m. dec 02,12:21 a.m.
1193.act_arr_time,not available,12:21 a.m.
1194.sched_dep_time,unknown,1:55 p.m.
1194.act_dep_time,2:38 p.m.,2:10 p.m.
1194.sched_arr_time,unknown,7:53 p.m.
1194.act_arr_time,7:53 p.m.,7:58 p.m.
1196.act_arr_time,9:49 p.m.,9:53 p.m.
1197.act_dep_time,unknown,10:20 a.m.
1197.act_arr_time,unknown,6:34 p.m.
1199.act_dep_time,unknown,1:31 p.m.
1199.act_arr_time,unknown,4:23 p.m.
1200.act_dep_time,12:10 a.m. (estimated runway),11:55 p.m.
1200.act_arr_time,5:42 a.m. (estimated runway),5:50 a.m.
1201.act_dep_time,2:43 p.m.,2:26 p.m.
1201.act_arr_time,5:28 p.m.,5:42 p.m.
1203.sched_dep_time,unknown,2:53 p.m.
1203.act_dep_time,3:17 p.m.,3:01 p.m.
1203.sched_arr_time,unknown,4:48 p.m.
1203.act_arr_time,4:55 p.m.,4:59 p.m.
1204.sched_dep_time,unknown,7:35 a.m.
1204.act_dep_time,7:41 a.m.,7:27 a.m.
1204.sched_arr_time,unknown,9:43 a.m.
1204.act_arr_time,8:41 a.m.,8:45 a.m.
1205.act_dep_time,unknown,11:08 p.m.
1205.act_arr_time,unknown,5:11 a.m.
1206.act_dep_time,unknown,5:30 p.m.
1206.sched_arr_time,6:09 p.m.,6:40 p.m.
1206.act_arr_time,unknown,6:40 p.m.
1207.sched_dep_time,unknown,11:15 a.m.
1207.act_dep_time,11:47 a.m.,11:15 a.m.
1207.sched_arr_time,unknown,1:40 p.m.
1207.act_arr_time,2:02 p.m.,2:00 p.m.
1208.sched_dep_time,unknown,2:55 p.m.
1208.act_dep_time,3:04 p.m.,2:55 p.m.
1208.sched_arr_time,unknown,4:53 p.m.
1208.act_arr_time,4:24 p.m.,4:44 p.m.
1209.sched_dep_time,unknown,8:55 a.m.
1209.act_dep_time,9:43 a.m.,9:16 a.m.
1209.sched_arr_time,unknown,11:45 a.m.
1209.act_arr_time,12:10 p.m.,11:56 a.m.
1211.act_dep_time,7:23 a.m.,7:22 a.m.
1211.act_arr_time,11:07 a.m.,11:06 a.m.
1212.act_dep_time,not available,4:25 p.m.
1212.sched_arr_time,12:29 a.m. dec 02,12:29 a.m.
1212.act_arr_time,not available,12:29 a.m.
1213.act_dep_time,unknown,12:10 p.m.
1213.act_arr_time,unknown,1:43 p.m.
1214.act_dep_time,unknown,8:04 a.m.
1214.act_arr_time,unknown,11:01 a.m.
1215.act_dep_time,unknown,8:52 a.m.
1215.act_arr_time,unknown,12:09 p.m.
1218.act_dep_time,3:38 p.m.,3:36 p.m.
1218.act_arr_time,6:36 p.m.,6:43 p.m.
1219.act_dep_time,6:56 p.m.,6:30 p.m.
1219.act_arr_time,7:35 p.m.,7:25 p.m.
1220.act_dep_time,unknown,11:40 a.m.
1220.act_arr_time,unknown,4:56 p.m.
1221.act_dep_time,unknown,4:12 p.m.
1221.act_arr_time,unknown,6:15 p.m.
1222.act_dep_time,unknown,6:10 a.m.
1222.act_arr_time,unknown,6:19 a.m.
1223.act_dep_time,7:40 a.m.,7:39 a.m.
1223.act_arr_time,10:49 a.m.,11:12 a.m.
1224.sched_dep_time,unknown,7:10 a.m.
1224.sched_arr_time,unknown,9:40 a.m.
1224.act_arr_time,9:22 a.m.,9:32 a.m.
1225.act_dep_time,unknown,7:14 p.m.
1225.act_arr_time,unknown,10:29 p.m.
1226.sched_dep_time,unknown,6:40 a.m.
1226.sched_arr_time,unknown,9:25 a.m.
1226.act_arr_time,9:14 a.m.,9:28 a.m.
1227.sched_dep_time,unknown,8:00 a.m.
1227.act_dep_time,8:48 a.m.,8:29 a.m.
1227.sched_arr_time,unknown,11:55 a.m.
1227.act_arr_time,11:30 a.m.,11:58 a.m.
1228.sched_dep_time,unknown,8:41 a.m.
1228.act_dep_time,9:00 a.m.,8:42 a.m.
1228.sched_arr_time,unknown,9:54 a.m.
1228.act_arr_time,9:29 a.m.,9:43 a.m.
1229.sched_dep_time,unknown,7:45 p.m.
1229.act_dep_time,7:59 p.m.,7:58 p.m.
1229.sched_arr_time,unknown,10:30 p.m.
1229.act_arr_time,10:31 p.m.,10:30 p.m.
1230.sched_dep_time,unknown,3:27 p.m.
1230.act_dep_time,3:50 p.m.,3:27 p.m.
1230.sched_arr_time,unknown,5:05 p.m.
1230.act_arr_time,5:14 p.m.,5:17 p.m.
1231.act_dep_time,unknown,11:32 a.m.
1231.act_arr_time,unknown,3:31 p.m.
1232.sched_dep_time,unknown,11:25 a.m.
1232.act_dep_time,11:41 a.m.,11:40 a.m.
1232.sched_arr_time,unknown,5:25 p.m.
1232.act_arr_time,4:54 p.m.,4:56 p.m.
1233.sched_dep_time,unknown,10:39 a.m.
1233.act_dep_time,10:53 a.m.,10:33 a.m.
1233.sched_arr_time,unknown,11:19 a.m.
1233.act_arr_time,11:11 a.m.,11:21 a.m.
1234.sched_dep_time,unknown,11:25 p.m.
1234.act_dep_time,11:29 p.m.,11:25 p.m.
1234.sched_arr_time,unknown,6:55 a.m.
1234.act_arr_time,12/2/11 6:35 a.m.,6:55 a.m.
1235.sched_dep_time,unknown,6:00 a.m.
1235.act_dep_time,6:10 a.m.,5:56 a.m.
1235.sched_arr_time,unknown,7:23 a.m.
1235.act_arr_time,7:04 a.m.,7:17 a.m.
1236.act_dep_time,unknown,12:41 a.m.
1236.act_arr_time,unknown,5:26 a.m.
1237.sched_dep_time,unknown,4:00 p.m.
1237.act_dep_time,4:10 p.m.,4:00 p.m.
1237.sched_arr_time,unknown,6:46 p.m.
1237.act_arr_time,6:25 p.m.,6:28 p.m.
1238.act_dep_time,unknown,7:29 a.m.
1238.act_arr_time,unknown,9:14 a.m.
1239.act_dep_time,unknown,10:19 a.m.
1239.act_arr_time,unknown,1:19 p.m.
1240.sched_dep_time,unknown,9:05 a.m.
1240.act_dep_time,10:11 a.m.,10:10 a.m.
1240.sched_arr_time,unknown,12:35 p.m.
1240.act_arr_time,1:11 p.m.,1:27 p.m.
1241.sched_dep_time,unknown,8:15 a.m.
1241.act_dep_time,8:26 a.m.,8:12 a.m.
1241.sched_arr_time,unknown,10:06 a.m.
1242.sched_dep_time,unknown,7:00 a.m.
1242.sched_arr_time,unknown,9:55 a.m.
1242.act_arr_time,9:29 a.m.,9:45 a.m.
1243.sched_dep_time,unknown,4:15 p.m.
1243.sched_arr_time,unknown,7:55 p.m.
1243.act_arr_time,7:37 p.m.,7:39 p.m.
1244.sched_dep_time,unknown,10:45 a.m.
1244.act_dep_time,10:54 a.m.,10:55 a.m.
1244.sched_arr_time,unknown,2:20 p.m.
1244.act_arr_time,1:36 p.m.,1:40 p.m.
1245.act_dep_time,unknown,2:48 p.m.
1245.act_arr_time,unknown,7:10 p.m.
1246.act_dep_time,unknown,8:00 a.m.
1246.act_arr_time,unknown,11:32 a.m.
1247.sched_dep_time,unknown,2:55 p.m.
1247.act_dep_time,3:04 p.m.,2:55 p.m.
1247.sched_arr_time,unknown,5:00 p.m.
1247.act_arr_time,4:43 p.m.,4:47 p.m.
1248.sched_dep_time,unknown,11:50 a.m.
1248.act_dep_time,12:13 p.m.,12:12 p.m.
1248.sched_arr_time,unknown,3:50 p.m.
1248.act_arr_time,4:08 p.m.,4:09 p.m.
1249.act_dep_time,unknown,11:56 a.m.
1249.act_arr_time,unknown,1:14 p.m.
1250.sched_dep_time,unknown,6:00 a.m.
1250.act_dep_time,6:09 a.m.,6:08 a.m.
1250.sched_arr_time,unknown,9:20 a.m.
1250.act_arr_time,8:50 a.m.,9:05 a.m.
1251.sched_dep_time,unknown,11:05 a.m.
1251.act_dep_time,11:45 a.m.,11:30 a.m.
1251.sched_arr_time,unknown,4:57 p.m.
1251.act_arr_time,5:00 p.m.,5:05 p.m.
1252.act_dep_time,unknown,6:02 a.m.
1252.act_arr_time,unknown,10:27 a.m.
1253.act_dep_time,unknown,8:40 a.m.
1253.act_arr_time,unknown,10:56 a.m.
1254.sched_dep_time,unknown,10:15 a.m.
1254.act_dep_time,10:19 a.m.,10:18 a.m.
1254.sched_arr_time,unknown,12:10 p.m.
1254.act_arr_time,11:50 a.m.,11:56 a.m.
1255.sched_dep_time,unknown,1:00 p.m.
1255.act_dep_time,2:03 p.m.,2:04 p.m.
1255.sched_arr_time,unknown,2:35 p.m.
1255.act_arr_time,3:13 p.m.,3:30 p.m.
1256.sched_dep_time,unknown,7:53 a.m.
1256.act_dep_time,8:07 a.m.,7:49 a.m.
1256.sched_arr_time,unknown,1:39 p.m.
1256.act_arr_time,1:23 p.m.,1:30 p.m.
1257.sched_dep_time,unknown,12:30 p.m.
1257.act_dep_time,12:56 p.m.,12:35 p.m.
1257.sched_arr_time,unknown,3:19 p.m.
1257.act_arr_time,3:09 p.m.,3:21 p.m.
1258.sched_dep_time,unknown,11:45 a.m.
1258.act_dep_time,12:14 p.m.,12:13 p.m.
1258.sched_arr_time,unknown,2:00 p.m.
1258.act_arr_time,1:55 p.m.,2:10 p.m.
1259.sched_dep_time,unknown,2:30 p.m.
1259.act_dep_time,2:43 p.m.,2:26 p.m.
1259.sched_arr_time,unknown,6:15 p.m.
1259.act_arr_time,5:22 p.m.,5:42 p.m.
1260.sched_dep_time,unknown,12:00 a.m.
1260.act_dep_time,12:07 p.m.,3:11 a.m.
1260.sched_arr_time,unknown,1:45 p.m.
1260.act_arr_time,1:11 p.m.,1:15 p.m.
1261.act_dep_time,unknown,5:22 p.m.
1261.act_arr_time,unknown,8:03 p.m.
1262.act_dep_time,unknown,8:25 p.m.
1262.act_arr_time,unknown,9:52 p.m.
1263.sched_dep_time,unknown,10:40 a.m.
1263.act_dep_time,11:06 a.m.,11:05 a.m.
1263.sched_arr_time,unknown,2:45 p.m.
1263.act_arr_time,2:39 p.m.,2:46 p.m.
1264.sched_dep_time,unknown,12:57 p.m.
1264.act_dep_time,1:43 p.m.,1:32 p.m.
1264.sched_arr_time,unknown,5:15 p.m.
1264.act_arr_time,5:24 p.m.,5:34 p.m.
1265.act_dep_time,unknown,3:36 p.m.
1265.act_arr_time,unknown,3:33 p.m.
1266.sched_dep_time,unknown,7:15 a.m.
1266.act_dep_time,7:22 a.m.,7:21 a.m.
1266.sched_arr_time,unknown,10:35 a.m.
1266.act_arr_time,10:34 a.m.,10:36 a.m.
1267.sched_dep_time,unknown,6:30 p.m.
1267.act_dep_time,6:47 p.m.,6:30 p.m.
1267.sched_arr_time,unknown,7:25 p.m.
1268.sched_dep_time,unknown,6:45 p.m.
1268.act_dep_time,6:56 p.m.,6:55 p.m.
1268.sched_arr_time,unknown,9:10 p.m.
1268.act_arr_time,8:38 p.m.,8:53 p.m.
1269.sched_dep_time,unknown,12:00 p.m.
1269.act_dep_time,12:12 p.m.,12:11 p.m.
1269.sched_arr_time,unknown,3:15 p.m.
1269.act_arr_time,3:04 p.m.,3:16 p.m.
1270.act_dep_time,unknown,7:15 p.m.
1270.sched_arr_time,12/2/11 12:21 a.m.,12:21 a.m.
1270.act_arr_time,unknown,12:21 a.m.
1271.sched_dep_time,unknown,1:55 p.m.
1271.act_dep_time,2:04 p.m.,2:10 p.m.
1271.sched_arr_time,unknown,7:53 p.m.
1271.act_arr_time,7:20 p.m.,7:58 p.m.
1272.act_dep_time,unknown,9:14 a.m.
1272.act_arr_time,unknown,12:09 p.m.
1273.sched_dep_time,unknown,6:00 a.m.
1273.act_dep_time,6:57 a.m.,6:56 a.m.
1273.sched_arr_time,unknown,7:30 a.m.
1273.act_arr_time,7:49 a.m.,7:51 a.m.
1274.sched_dep_time,unknown,7:10 a.m.
1274.act_dep_time,7:31 a.m.,7:30 a.m.
1274.sched_arr_time,unknown,9:35 a.m.
1274.act_arr_time,9:26 a.m.,9:31 a.m.
1275.sched_dep_time,unknown,4:55 p.m.
1275.act_dep_time,5:09 p.m.,5:08 p.m.
1275.sched_arr_time,unknown,8:05 p.m.
1275.act_arr_time,7:43 p.m.,7:55 p.m.
1276.sched_dep_time,unknown,7:25 a.m.
1276.sched_arr_time,unknown,11:10 a.m.
1276.act_arr_time,10:43 a.m.,11:06 a.m.
1277.sched_dep_time,unknown,3:50 p.m.
1277.act_dep_time,4:44 p.m.,4:28 p.m.
1277.sched_arr_time,unknown,6:23 p.m.
1277.act_arr_time,6:28 p.m.,6:38 p.m.
1278.sched_dep_time,unknown,4:16 p.m.
1278.act_dep_time,4:37 p.m.,4:15 p.m.
1278.sched_arr_time,unknown,7:35 p.m.
1278.act_arr_time,7:23 p.m.,7:36 p.m.
1279.sched_dep_time,unknown,8:00 p.m.
1279.sched_arr_time,unknown,9:45 p.m.
1279.act_arr_time,9:47 p.m.,9:53 p.m.
1280.act_dep_time,unknown,10:20 a.m.
1280.act_arr_time,unknown,6:34 p.m.
1281.sched_dep_time,unknown,7:05 a.m.
1281.act_dep_time,7:30 a.m.,7:05 a.m.
1281.sched_arr_time,unknown,10:31 a.m.
1281.act_arr_time,10:43 a.m.,10:47 a.m.
1282.sched_dep_time,unknown,10:40 a.m.
1282.act_dep_time,11:02 a.m.,11:01 a.m.
1282.sched_arr_time,unknown,2:59 p.m.
1282.act_arr_time,2:58 p.m.,3:04 p.m.
1283.sched_dep_time,unknown,1:33 p.m.
1283.act_dep_time,1:48 p.m.,1:31 p.m.
1283.sched_arr_time,unknown,4:31 p.m.
1283.act_arr_time,4:20 p.m.,4:23 p.m.
1284.sched_dep_time,unknown,12:15 p.m.
1284.act_dep_time,12:42 p.m.,12:41 p.m.
1284.sched_arr_time,unknown,2:45 p.m.
1285.act_dep_time,unknown,1:48 p.m.
1285.act_arr_time,unknown,4:17 p.m.
1286.sched_dep_time,unknown,11:55 p.m.
1286.act_dep_time,12:11 a.m.,11:55 p.m.
1286.sched_arr_time,unknown,5:50 a.m.
1286.act_arr_time,5:52 a.m.,5:50 a.m.
1287.sched_dep_time,unknown,4:25 p.m.
1287.act_dep_time,4:28 p.m.,4:25 p.m.
1287.sched_arr_time,unknown,12:29 a.m.
1287.act_arr_time,12/2/11 12:01 a.m.,12:29 a.m.
1288.sched_dep_time,unknown,9:00 p.m.
1288.act_dep_time,9:06 p.m.,9:00 p.m.
1288.sched_arr_time,unknown,12:15 a.m.
1288.act_arr_time,11:49 p.m.,12:15 a.m.
1289.sched_dep_time,unknown,8:25 p.m.
1289.act_dep_time,8:29 p.m.,8:25 p.m.
1289.sched_arr_time,unknown,11:50 p.m.
1289.act_arr_time,11:35 p.m.,11:50 p.m.
1290.sched_dep_time,unknown,6:59 a.m.
1290.act_dep_time,7:23 a.m.,7:22 a.m.
1290.sched_arr_time,unknown,10:34 a.m.
1290.act_arr_time,9:45 a.m.,10:04 a.m.
1291.sched_dep_time,unknown,8:35 a.m.
1291.act_dep_time,8:52 a.m.,8:51 a.m.
1291.sched_arr_time,unknown,11:50 a.m.
1291.act_arr_time,11:33 a.m.,11:44 a.m.
1292.sched_dep_time,unknown,8:29 a.m.
1292.act_dep_time,8:37 a.m.,8:26 a.m.
1292.sched_arr_time,unknown,9:24 a.m.
1293.sched_dep_time,unknown,1:30 p.m.
1293.act_dep_time,1:41 p.m.,1:30 p.m.
1293.sched_arr_time,unknown,3:50 p.m.
1293.act_arr_time,3:29 p.m.,3:50 p.m.
1294.act_dep_time,unknown,3:01 p.m.
1294.act_arr_time,unknown,4:59 p.m.
1295.sched_dep_time,unknown,7:35 a.m.
1295.act_dep_time,7:41 a.m.,7:27 a.m.
1295.sched_arr_time,unknown,9:43 a.m.
1295.act_arr_time,8:33 a.m.,8:45 a.m.
1296.act_dep_time,unknown,11:08 p.m.
1296.sched_arr_time,12/2/11 5:11 a.m.,5:11 a.m.
1296.act_arr_time,unknown,5:11 a.m.
1297.sched_dep_time,unknown,5:30 p.m.
1297.act_dep_time,5:38 p.m.,5:30 p.m.
1297.sched_arr_time,unknown,6:40 p.m.
1297.act_arr_time,6:19 p.m.,6:40 p.m.
1298.sched_dep_time,unknown,1:45 p.m.
1298.act_dep_time,1:50 p.m. (+8:00),1:32 p.m.
1298.sched_arr_time,unknown,8:27 a.m.
1298.act_arr_time,7:50 a.m.,8:02 a.m.
1299.sched_dep_time,unknown,11:15 a.m.
1299.act_dep_time,11:47 a.m.,11:15 a.m.
1299.sched_arr_time,unknown,1:40 p.m.
1299.act_arr_time,1:52 p.m.,2:00 p.m.
1300.sched_dep_time,unknown,8:20 p.m.
1300.act_dep_time,8:40 p.m.,8:39 p.m.
1300.sched_arr_time,unknown,9:20 p.m.
1300.act_arr_time,9:12 p.m.,9:20 p.m.
1301.sched_dep_time,unknown,2:55 p.m.
1301.act_dep_time,3:04 p.m.,2:55 p.m.
1301.sched_arr_time,unknown,4:53 p.m.
1301.act_arr_time,4:22 p.m.,4:44 p.m.
1302.act_dep_time,unknown,2:48 p.m.
1302.act_arr_time,unknown,7:10 p.m.
1303.act_dep_time,unknown,9:16 a.m.
1303.act_arr_time,unknown,11:56 a.m.
1304.sched_dep_time,unknown,2:35 p.m.
1304.sched_arr_time,unknown,4:05 p.m.
1304.act_arr_time,3:36 p.m.,3:43 p.m.
1305.sched_dep_time,unknown,2:55 p.m.
1305.act_dep_time,3:28 p.m.,3:27 p.m.
1305.sched_arr_time,unknown,5:55 p.m.
1305.act_arr_time,5:39 p.m.,5:43 p.m.
1306.sched_dep_time,unknown,7:15 a.m.
1306.sched_arr_time,unknown,11:35 a.m.
1306.act_arr_time,11:04 a.m.,11:06 a.m.
1307.sched_dep_time,unknown,12:10 p.m.
1307.act_dep_time,12:11 p.m.,12:10 p.m.
1307.sched_arr_time,unknown,2:15 p.m.
1307.act_arr_time,1:42 p.m.,1:43 p.m.
1308.sched_dep_time,unknown,7:55 a.m.
1308.sched_arr_time,unknown,11:05 a.m.
1308.act_arr_time,10:58 a.m.,11:01 a.m.
1309.sched_dep_time,9:05 a.m. (-00:00),9:05 a.m.
1309.act_dep_time,unknown,8:52 a.m.
1309.act_arr_time,unknown,12:09 p.m.
1310.sched_dep_time,unknown,1:05 p.m.
1310.act_dep_time,1:20 p.m.,1:19 p.m.
1310.sched_arr_time,unknown,2:35 p.m.
1310.act_arr_time,2:49 p.m.,3:13 p.m.
1311.sched_dep_time,unknown,8:35 a.m.
1311.act_dep_time,8:55 a.m.,8:56 a.m.
1311.sched_arr_time,unknown,10:40 a.m.
1311.act_arr_time,10:12 a.m.,10:16 a.m.
1312.sched_dep_time,unknown,3:05 p.m.
1312.act_dep_time,3:38 p.m.,3:36 p.m.
1312.sched_arr_time,unknown,6:30 p.m.
1312.act_arr_time,6:30 p.m.,6:43 p.m.
1313.sched_dep_time,unknown,7:30 a.m.
1313.sched_arr_time,unknown,8:00 a.m.
1313.act_arr_time,7:59 a.m.,8:06 a.m.
1314.sched_dep_time,unknown,4:00 p.m.
1314.sched_arr_time,unknown,6:40 p.m.
1314.act_arr_time,6:11 p.m.,6:15 p.m.
1315.sched_dep_time,unknown,11:35 a.m.
1315.sched_arr_time,unknown,2:25 p.m.
1315.act_arr_time,2:21 p.m.,2:27 p.m.
1316.act_dep_time,unknown,3:31 p.m.
1316.act_arr_time,unknown,5:26 p.m.
1317.sched_dep_time,unknown,11:55 a.m.
1317.sched_arr_time,unknown,6:17 p.m.
1317.act_arr_time,5:34 p.m.,5:38 p.m.
1318.sched_dep_time,unknown,10:40 a.m.
1318.act_dep_time,10:55 a.m.,10:54 a.m.
1318.sched_arr_time,unknown,12:55 p.m.
1318.act_arr_time,12:37 p.m.,12:50 p.m.
1319.sched_dep_time,unknown,6:45 a.m.
1319.act_dep_time,6:58 a.m.,6:57 a.m.
1319.sched_arr_time,unknown,7:45 a.m.
1319.act_arr_time,7:37 a.m.,7:40 a.m.
1320.act_dep_time,unknown,3:58 p.m.
1320.act_arr_time,unknown,6:36 p.m.
1321.sched_dep_time,unknown,6:00 a.m.
1321.act_dep_time,6:11 a.m.,6:10 a.m.
1321.sched_arr_time,unknown,6:40 a.m.
1321.act_arr_time,6:15 a.m.,6:19 a.m.
1322.sched_dep_time,unknown,7:10 a.m.
1322.act_dep_time,7:40 a.m.,7:39 a.m.
1322.sched_arr_time,unknown,10:45 a.m.
1322.act_arr_time,10:52 a.m.,11:12 a.m.
1323.sched_dep_time,unknown,7:10 a.m.
1323.act_dep_time,7:32 a.m.,7:31 a.m.
1323.sched_arr_time,unknown,3:30 p.m.
1323.act_arr_time,3:12 p.m.,3:14 p.m.
1324.sched_dep_time,7:10adec 1,7:10 a.m.
1324.act_dep_time,7:02adec 1,7:16 a.m.
1324.sched_arr_time,9:40adec 1,9:40 a.m.
1324.act_arr_time,9:32adec 1,9:32 a.m.
1325.act_arr_time,10:02 p.m.,10:29 p.m.
1326.sched_dep_time,6:40adec 1,6:40 a.m.
1326.act_dep_time,6:40adec 1,6:54 a.m.
1326.sched_arr_time,9:25adec 1,9:25 a.m.
